Label,normalised_data__H3_1,normalised_data__H3_2,normalised_data__H3_3,normalised_data__H4_1,normalised_data__H4_2,normalised_data__H4_3,normalised_data__H3K4me3_1,normalised_data__H3K4me3_2,normalised_data__H3K4me3_3,normalised_data__H3K4me1_1,normalised_data__H3K4me1_2,normalised_data__H3K4me1_3,comment__comment,H3K4me1vsControl__logFC,H3K4me1vsControl__t,H3K4me1vsControl__P.Value,H3K4me1vsControl__adj.P.Val,H3K4me1vsControl__B,H3K4me1vsControl__significant,H3K4me3vsControl__logFC,H3K4me3vsControl__t,H3K4me3vsControl__P.Value,H3K4me3vsControl__adj.P.Val,H3K4me3vsControl__B,H3K4me3vsControl__significant,H3K4me3vsH3K4me1__logFC,H3K4me3vsH3K4me1__t,H3K4me3vsH3K4me1__P.Value,H3K4me3vsH3K4me1__adj.P.Val,H3K4me3vsH3K4me1__B,H3K4me3vsH3K4me1__significant,coefficient_estimates__ExperimentH4,coefficient_estimates__ExperimentH3,coefficient_estimates__ExperimentH3K4me1,coefficient_estimates__ExperimentH3K4me3,H3K4me1vsControl__logFC_imputed,H3K4me1vsControl__logFC_is_imputed,H3K4me1vsControl__logFC_based_on_single_datapoint,H3K4me3vsControl__logFC_imputed,H3K4me3vsControl__logFC_is_imputed,H3K4me3vsControl__logFC_based_on_single_datapoint,H3K4me3vsH3K4me1__logFC_imputed,H3K4me3vsH3K4me1__logFC_is_imputed,H3K4me3vsH3K4me1__logFC_based_on_single_datapoint
TOP2A,22.425374247600395,22.565792110960302,21.35820047568258,21.321821280100977,22.230260332957396,22.02221651945552,22.592000975444165,22.676828039715822,22.35984712607529,22.074188490244893,22.508504308993068,22.382506046182073,,0.3344554540138134,1.1115057409623748,0.2920472633478497,0.4092568673670536,-6.589164396346755,False,0.5556145526188949,1.8464903400039545,0.09422033896014739,0.14033170626043154,-5.6119428752906,False,0.22115909860508154,0.6365153341603277,0.538563857159577,0.7562262467144859,-6.568789514500464,False,21.858099377504633,22.116455611414434,22.321732948473347,22.54289204707843,0.3344554540138134,False,False,0.5556145526188949,False,False,0.22115909860508154,False,False
TOP2B,24.52539943374193,25.199477635435848,24.449850463059185,24.62089482839808,24.525927176078945,24.477159607251053,25.267518900180605,25.462869088287906,25.21820926369624,24.45781851908874,24.44173153279568,26.242458718963615,,0.4142180662885053,1.0958554361790696,0.29875636537938993,0.4160540253688228,-6.605798626776115,False,0.6830808933940844,1.807159009463841,0.10077814275640463,0.14723739054358598,-5.6714619680229585,False,0.26886282710557907,0.6160069642672581,0.5516122335236286,0.769630402011539,-6.582061999799797,False,24.54132720390936,24.72490917741232,25.047336256949347,25.316199084054926,0.4142180662885053,False,False,0.6830808933940844,False,False,0.26886282710557907,False,False
APEX1,24.25872144886317,23.673860960177528,24.186127502040375,23.756000746992108,23.88261154620048,23.631958074687475,23.542470764621235,23.576694825635382,24.020008753134032,24.442587370448656,24.41848718990945,24.175532203522778,,0.44732220813343204,2.2708448409676087,0.045896650897626866,0.10015987878180029,-4.948387055489405,False,-0.1851552653633135,-0.9399463551848739,0.3688693035504086,0.43308749706545185,-6.753970209986849,False,-0.6324774734967455,-2.7806267421154742,0.019011759235654114,0.10851517122168809,-3.675525362174402,False,23.756856789293362,24.039569970360365,24.345535587960295,23.71305811446355,0.44732220813343204,False,False,-0.1851552653633135,False,False,-0.6324774734967455,False,False
MPG,20.647666242647563,20.89324852875361,20.323812870504995,20.663107284690092,20.609322766171445,20.55888280665281,21.158244551038226,21.13193906319312,20.59924600767786,20.785922038710467,20.914701046574685,20.876052567303066,,0.24288513429265635,1.2685383188015011,0.23266002228172294,0.345078050747051,-6.410365567573174,False,0.34713645739965315,1.8130212017581642,0.09917880324988852,0.14565806818755406,-5.661413122372521,False,0.10425132310699681,0.4715360085662594,0.6471356491183784,0.8272056403035818,-6.665058536780942,False,20.61043761917145,20.62157588063539,20.858891884196076,20.963143207303073,0.24288513429265635,False,False,0.34713645739965315,False,False,0.10425132310699681,False,False
PRKDC,19.945199765828367,19.499495634233632,19.653463032846425,17.776985329872943,19.9514899727794,18.624206650417264,19.55534285081389,21.08307696392249,21.185397744653482,20.614190874572323,20.387507269661647,19.666827103330306,,0.9810350181917507,1.9649559958665186,0.07770681655109657,0.14799616424958847,-5.44101433974589,False,1.3661324554669427,2.736283730692409,0.020912188943870095,0.04138257107906688,-4.163005074565287,True,0.3850974372751921,0.6679894130027282,0.5192148165927222,0.7384948604935321,-6.547273100582796,False,18.784227317689872,19.699386144302814,20.222841749188095,20.607939186463287,0.9810350181917507,False,False,1.3661324554669427,False,False,0.3850974372751921,False,False
POLR2A,18.62963683098764,17.025995799551566,20.129254609489134,17.44221013813214,19.056718623026285,17.809625031512887,22.762389204579677,22.765846570863406,22.178680214462826,17.73060118708421,20.114424323342135,18.32068000228622,,0.37299499878757914,0.5309751751891006,0.6069924439788731,0.6873779298031022,-7.0739776774590615,False,4.2200651578520265,6.007452764201828,0.0001291982547554313,0.0010783577104834512,1.093654441906855,True,3.8470701590644474,4.7427687153411755,0.0007822749954383546,0.018584316783521994,-0.4494416345953871,True,18.102851264223773,18.59496241334278,18.721901837570858,22.568971996635305,0.37299499878757914,False,False,4.2200651578520265,False,False,3.8470701590644474,False,False
POLR2B,18.636206205784006,17.78048279831677,17.333043155677096,17.57833216888733,,18.401069581478104,22.90154966557959,22.59463164701316,21.53405011654461,19.752631136287548,19.894467041018643,18.45575628694214,,1.4144790238617766,2.946847005112595,0.016246601833702395,0.04803190017725981,-3.8341526411627194,True,4.390271345491453,9.146447382988821,7.310653995849163e-06,0.00016489808200424895,4.242651524080314,True,2.975792321629676,5.588244262454665,0.0003352673672901711,0.011334615994156168,0.4990530704781566,True,17.989700875182717,17.91657738659262,19.367618154749447,22.343410476379123,1.4144790238617766,False,False,4.390271345491453,False,False,2.975792321629676,False,False
DNAJA2,,,17.018319921616918,16.271513820365527,16.431851391932653,16.189399028959855,,18.559273717037442,18.188934461079395,18.600820589103392,,16.834140846888285,,1.0595267169777003,2.016264542083975,0.0901293757951322,0.16458339356826576,-5.181348419305612,False,1.7161500880402798,3.265809644970694,0.017000827477855893,0.034286357808211765,-3.4373173239650523,True,0.6566233710625795,1.140673399118616,0.2972741857007888,0.5489580025861205,-5.912023080016381,False,16.29758808041935,17.018319921616925,17.717480717995837,18.374104089058417,1.0595267169777003,False,False,1.7161500880402798,False,False,0.6566233710625795,False,False
DNAJB11,16.115158457122437,16.606676054090947,,15.976999767522704,17.315901841681075,,,,,19.2840717237993,15.340131805020873,18.002298051298226,logFC(H3K4me3vsControl) estimation failed and was imputed; logFC(H3K4me3vsH3K4me1) estimation failed and was imputed,1.0384831632685163,1.0861125436294616,0.3189273540920765,0.43316227346703423,-6.5255361425139435,False,,,,,,False,,,,,,False,16.646450804601884,16.360917255606687,17.5421671933728,,1.0384831632685163,False,False,-inf,True,False,-inf,True,False
DNAJC8,20.409976154596688,19.929156391898545,20.48642556011744,20.172808703677795,20.23839603012967,18.889993339456552,20.91380797177416,21.258589450208813,21.161398251957504,21.385631649958704,20.91214878327162,20.789122024859214,,1.0078414560504,3.2432033939525686,0.008721016589627793,0.03096699958520377,-3.295929468708485,True,1.0901391946673868,3.5080350334876313,0.005573717728815365,0.014583078024015936,-2.8307500031036827,True,0.08229773861698675,0.22935092756324799,0.8231781700215398,0.9101554860992874,-6.755773428132595,False,19.76706602442134,20.27518603553756,21.02896748602985,21.111265224646836,1.0078414560504,False,False,1.0901391946673868,False,False,0.08229773861698675,False,False
DNAJC9,22.11168150545546,21.971311309344138,21.93171542223645,21.908858662390067,21.88268305293674,21.6808656061539,22.15542175265336,21.74402999252266,21.13410446842086,21.629859812814978,21.584562598003366,21.73999237837665,,-0.26304766335444896,-1.2123001448867519,0.2526021870813134,0.3662294684673713,-6.476536484101082,False,-0.2366671885538274,-1.0907212149880996,0.300373299820516,0.36433768596934535,-6.602257966841831,False,0.026380474800621556,0.10529044185716024,0.9181775278663342,0.9573879561026191,-6.778238806461467,False,21.824135773826903,22.004902745678677,21.65147159639834,21.677852071198963,-0.26304766335444896,False,False,-0.2366671885538274,False,False,0.026380474800621556,False,False
DDOST,,,18.516373818875092,,18.267354187948005,,,18.683296442882643,18.17310132507552,18.621249243794644,18.972832276370077,,,0.40517675667080866,1.109732893168275,0.3261977459729269,0.43947541981561533,-6.22170727936951,False,0.036334880567533645,0.09951709092704203,0.9252685413422267,0.9408943068172461,-6.866500182472333,False,-0.368841876103275,-1.010215802241233,0.36665118013157955,0.6216037593431764,-6.031222440748094,False,18.267354187948005,18.516373818875092,18.797040760082357,18.428198883979082,0.40517675667080866,False,False,0.036334880567533645,False,False,-0.368841876103275,False,False
RPN1,23.345005222792974,23.95240014509514,23.511048617043155,22.710926601783726,22.879924798249352,22.70800607719267,23.580920392991764,23.550441254778992,23.355469485584237,23.862638329833814,23.712002355793757,23.2677683386715,,0.42958443107352906,2.1572273137225118,0.055727010262096664,0.11530675209786914,-5.133706031271827,False,0.3110584674254966,1.562030123899185,0.14860402138182258,0.20140384248372414,-6.022447387719772,False,-0.11852596364803247,-0.5154558866481098,0.6171692851953228,0.8083143334871533,-6.642121117557035,False,22.766285825741917,23.60281799497709,23.61413634143303,23.495610377785,0.42958443107352906,False,False,0.3110584674254966,False,False,-0.11852596364803247,False,False
RPN2,18.340610766213302,18.51046691036757,17.954948334910668,17.431899401735713,17.0128819005285,17.296407800930417,,,18.569498259833427,18.899239591159905,19.020382070347374,19.098594400186713,logFC(H3K4me3vsControl) estimation was based on a single datapoint only; logFC(H3K4me3vsH3K4me1) estimation was based on a single datapoint only,1.2482028347836334,6.294047969445376,0.00020589044722833355,0.0036709828676030534,0.791432242395226,True,0.8116290740523944,2.679255230196605,0.027209950621629703,0.05030260608340754,-3.950177464267419,False,-0.436573760731239,-1.3480877046559743,0.21347615575997106,0.4532500988237067,-5.54832382027732,False,17.247063034398213,18.268675337163845,19.006072020564662,18.569498259833424,1.2482028347836334,False,False,0.8116290740523944,False,True,-0.436573760731239,False,True
STT3A,20.251981625864623,20.453670978345542,20.353282483059317,18.9328013838524,19.883937877609828,19.644035961438547,21.13791569674631,20.58937960364696,20.774705381600143,20.98863204604001,21.218508315738674,20.98012252175144,,1.1424692428149967,4.983808609597212,0.0005109780741202769,0.0059472170293443346,-0.3743893485988412,True,0.9140485089694259,3.9873658369715907,0.0024482901673039295,0.008125624452902411,-1.9945004540620168,True,-0.22842073384557082,-0.862944754511189,0.4079069426739641,0.6542886908949168,-6.394867377611532,False,19.486925074300263,20.35297836242317,21.062420961176713,20.834000227331142,1.1424692428149967,False,False,0.9140485089694259,False,False,-0.22842073384557082,False,False
STAU1,,19.065634120579944,18.554452905608862,,18.319743569817813,17.656575704095907,19.581514685528482,20.081803230640514,20.298304524416608,,19.302935061264343,19.433745801792234,,0.9692388565026526,3.0064928595950664,0.018963520176683204,0.052795448199536625,-3.725413599837499,False,1.5881059051695736,5.585744357896921,0.0007341460057667817,0.0036620419104224674,-0.3667195166624717,True,0.618867048666921,1.821159461084634,0.10992929531564374,0.30871517757971517,-5.149780265821142,False,17.98815963695686,18.810043513094403,19.368340431528285,19.987207480195206,0.9692388565026526,False,False,1.5881059051695736,False,False,0.618867048666921,False,False
ADAR,20.93317913969593,20.725866406775175,21.242476927019037,20.32756045882983,20.13649390042457,20.480461013524327,21.2184114696132,21.959852286211724,21.756099693966814,21.670891462175405,21.440986461375275,21.83378666120651,,1.0075485538742477,4.702268273492413,0.0007844679041697417,0.007236385086751167,-0.8217910407321476,True,1.0037815088857656,4.684687328071921,0.0008060528473407806,0.0038314402355019293,-0.8417098576479818,True,-0.0037670449884821267,-0.015225545356693163,0.9881445560990336,0.9940704802718986,-6.784117424235338,False,20.314838457592913,20.967174157830055,21.648554861585733,21.64478781659725,1.0075485538742477,False,False,1.0037815088857656,False,False,-0.0037670449884821267,False,False
DBN1,,19.3845141637862,19.35007689848822,18.43034096411982,19.490029129040902,,,19.276474910613082,19.14615895520717,18.114608038900975,18.022807736168957,,,-1.0950324013238202,-3.2449450088283966,0.016868156991366956,0.04942487957610318,-3.501302026370005,True,0.047576644051339656,0.14098541144952473,0.8923673284567265,0.9140530472527588,-7.003638701325668,False,1.1426090453751598,2.9323017594072014,0.02533548671035758,0.13255888582383518,-3.5472334973450135,False,18.960185046580357,19.367295531137206,18.068707887534963,19.211316932910123,-1.0950324013238202,False,False,0.047576644051339656,False,False,1.1426090453751598,False,False
DCTN2,,,,,,,17.353106115572057,,,,18.45181168011807,,Insufficient number of non-null values,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYNLL1,19.20398455554915,19.034109002370442,18.91495325036014,18.887838462739268,18.850786451348867,19.04514441438021,20.623961756898613,21.495110602205752,20.49107182732317,20.498839292575262,19.937427582070683,20.425282874696638,,1.29771389365618,5.319885027082264,0.0003108961509308161,0.004147501052615084,0.1452740936045398,True,1.8805787060178325,7.709297518736911,1.4083652535291025e-05,0.000223145454393161,3.39468078037671,True,0.5828648123616524,2.069291917892798,0.06468851850283591,0.22563971334917765,-4.85012291544436,False,18.927923109489452,19.051015602759914,20.287183249780863,20.870048062142516,1.29771389365618,False,False,1.8805787060178325,False,False,0.5828648123616524,False,False
DST,21.535902634905657,21.51049280687168,21.484274875398103,20.703935456835964,19.805269312141807,20.081787744743345,20.18412556224374,,17.713149896049583,21.052723733855736,18.194878246357383,20.59294695513384,,-0.9067608267004381,-1.3196977789672213,0.2194118078569716,0.3295109229106491,-6.3466203913193375,False,-1.9049727426694325,-2.401049611250808,0.03974242181082348,0.0679571228935582,-4.619893386732247,False,-0.9982119159689944,-1.1253305552491073,0.28946839657201545,0.539656638422308,-6.027058700196545,False,20.19699750457371,21.51022343905848,19.946849645115655,18.94863772914666,-0.9067608267004381,False,False,-1.9049727426694325,False,False,-0.9982119159689944,False,False
RANBP2,17.127787501210964,,17.733702109364884,,,16.230396634171974,19.400791656980218,17.475309728366078,17.419935026016567,17.61456433183146,18.39520464919576,17.860869871591085,,1.1263088978094906,1.9284556501327643,0.09495974988849236,0.17224300953800128,-5.36366779880958,False,1.2681080840576762,2.1712429018683848,0.06632960402743951,0.10510499284799155,-5.003076118639372,False,0.14179918624818555,0.2502593708648466,0.8095427636699003,0.8996056754309005,-6.7490809925161495,False,16.230396634171978,17.43074480528792,17.95687961753944,18.098678803787625,1.1263088978094906,False,False,1.2681080840576762,False,False,0.14179918624818555,False,False
TRIM25,14.291836011472029,21.00576755533023,16.123706823080408,18.605187048309446,20.407244730404418,,20.515948188012686,,15.097509450809717,,16.526386748310173,15.94569549925914,,-2.0872852192075904,-1.0282199159061314,0.337917708865105,0.44948419052215555,-6.494904303395457,False,-0.5165975235810443,-0.2544816862428944,0.8064068007796852,0.8518808684928254,-7.006895017358381,False,1.570687695626546,0.6511977559569495,0.5356167330107231,0.753291373306281,-6.3539990232094805,False,19.50621588935693,17.140436796627558,16.236041123784656,17.8067288194112,-2.0872852192075904,False,False,-0.5165975235810443,False,False,1.570687695626546,False,False
TRIM22,25.954845255690962,26.34824835472346,25.794253715124967,25.871470172052135,25.89208924817805,25.638870496797985,26.60860813665507,25.671103394169144,25.183789255513528,24.878812491930418,25.125478346417495,25.284863429589805,,-0.8202447844486933,-2.840119032437798,0.017284723211011876,0.050293743232041506,-3.98791294615022,False,-0.09546261164868142,-0.33054179114575927,0.747704913503044,0.7978673950418558,-7.1571216590213105,False,0.7247821728000119,2.173357643718175,0.054438655094318444,0.20546157446387397,-4.686261170729097,False,25.800809972342734,26.032449108513134,25.09638475597924,25.821166928779252,-0.8202447844486933,False,False,-0.09546261164868142,False,False,0.7247821728000119,False,False
TRIP12,20.80508579187763,20.64472954009701,20.670575580607853,20.329809244729084,20.018700633753664,20.530738493040815,20.483760766339863,20.741399087603465,20.29002941208625,21.226951091944436,20.85621612808493,20.336780974384208,,0.30670951745350905,1.371222999381058,0.1995794432106721,0.3057542475512673,-6.284014645435768,False,0.00512320799217747,0.022904605920980117,0.9821661739352424,0.9868487301876154,-7.2162027263280635,False,-0.3015863094613316,-1.1676779811262494,0.2693826791396631,0.5181342997018903,-6.0911268479044125,False,20.293082790507864,20.70679697086084,20.80664939813786,20.50506308867653,0.30670951745350905,False,False,0.00512320799217747,False,False,-0.3015863094613316,False,False
